Generation,Boltzmann average,Boltzmann clones,Boltzmann diversity,Boltzmann max,Boltzmann parentsAvg,Boltzmann replacementAvg,
175,34.330,98.0,0.4125,56.642,56.642,41.526
176,45.514,109.0,0.3775,56.642,46.553,48.909
177,42.867,87.0,0.4441,56.642,45.803,45.453
178,41.017,81.0,0.4658,56.642,47.139,45.411
179,41.887,76.0,0.49,56.642,47.104,44.906
180,41.129,81.0,0.4575,56.642,44.652,44.857
181,39.959,70.0,0.5233,56.642,47.243,47.624
182,40.503,73.0,0.5116,56.642,44.684,45.803
183,40.381,67.0,0.5275,56.642,47.906,44.148
184,42.148,76.0,0.4866,56.642,47.022,47.114
185,42.067,84.0,0.4775,56.642,47.303,44.436
186,42.481,85.0,0.4591,56.642,49.133,48.105
187,42.489,84.0,0.4658,56.642,45.105,47.152
188,41.070,80.0,0.475,56.642,49.035,45.411
189,43.926,95.0,0.405,56.642,47.933,48.315
190,42.118,85.0,0.465,56.642,45.255,45.713
191,39.908,67.0,0.5491,56.642,48.570,46.569
192,42.772,81.0,0.4708,56.642,46.673,48.182
193,42.347,78.0,0.4875,56.642,45.684,46.819
194,41.506,78.0,0.4833,56.642,46.134,46.195
195,41.691,78.0,0.485,56.642,46.520,46.383
196,42.296,81.0,0.4708,56.642,46.581,43.987
197,40.980,73.0,0.5,56.642,47.098,45.321
198,41.866,81.0,0.4716,56.642,47.498,46.609
199,41.908,77.0,0.4758,56.642,46.269,49.011
200,42.421,86.0,0.4541,56.642,46.911,46.768
201,41.522,75.0,0.5108,56.642,44.646,47.940
202,41.474,81.0,0.4566,56.642,48.219,46.814
203,41.589,81.0,0.4791,56.642,46.279,45.919
204,40.990,75.0,0.5008,56.642,45.019,45.072
205,40.941,81.0,0.4583,56.642,47.492,46.493
206,41.871,80.0,0.4583,56.642,45.423,49.821
207,41.553,74.0,0.4883,56.642,46.194,47.830
208,41.554,75.0,0.4866,56.642,47.509,47.983
209,42.829,88.0,0.4475,56.642,47.601,47.119
210,43.172,92.0,0.4141,56.642,48.191,45.195
211,42.412,84.0,0.4483,56.642,47.980,47.848
212,42.994,85.0,0.4741,56.642,49.331,47.132
213,43.700,91.0,0.45,56.642,47.362,46.849
214,42.178,87.0,0.4508,56.642,47.952,45.757
215,42.656,83.0,0.4433,56.642,47.507,46.850
216,41.550,82.0,0.4691,56.642,48.515,46.385
217,41.117,72.0,0.5158,56.642,46.702,44.925
218,40.657,64.0,0.5483,56.642,46.312,47.008
219,42.159,80.0,0.4741,56.642,48.013,45.632
220,42.769,92.0,0.4241,56.642,49.136,47.419
221,42.572,81.0,0.4616,56.642,46.399,46.068
222,40.163,69.0,0.5408,56.642,47.532,46.381
223,41.384,74.0,0.4941,56.642,45.265,45.701
224,41.752,85.0,0.45,56.642,48.309,42.826
225,41.261,80.0,0.4816,56.642,46.303,45.459
226,41.783,82.0,0.4616,56.642,47.881,46.144
227,41.449,76.0,0.4891,56.642,45.711,47.866
228,41.879,82.0,0.48,56.642,45.635,47.043
229,40.726,80.0,0.49,56.642,45.236,43.903
230,40.377,70.0,0.5175,56.642,45.273,43.619
231,39.995,70.0,0.5041,56.642,45.511,45.014
232,40.785,83.0,0.4733,56.642,45.449,46.525
233,40.694,75.0,0.4875,56.642,46.824,44.692
234,41.786,78.0,0.4766,56.642,47.429,44.644
235,42.087,84.0,0.465,56.642,46.130,45.962
236,40.908,69.0,0.5325,56.642,46.634,45.007
237,42.812,90.0,0.4341,56.642,48.293,47.539
238,42.876,85.0,0.4683,56.642,47.937,45.628
239,42.610,81.0,0.4675,56.642,46.314,46.944
240,41.605,79.0,0.4733,56.642,47.218,45.947
241,41.786,82.0,0.4816,56.642,48.202,45.561
242,41.915,78.0,0.4866,56.642,46.013,43.493
243,40.624,73.0,0.4966,56.642,46.045,44.975
244,41.093,85.0,0.465,56.642,46.584,46.139
245,41.195,81.0,0.4691,56.642,47.878,44.919
246,41.662,83.0,0.4808,56.642,46.581,43.916
247,41.475,83.0,0.4641,56.642,46.540,45.149
248,41.090,74.0,0.4908,56.642,47.181,45.745
249,41.624,83.0,0.4616,56.642,47.293,43.976
250,40.106,67.0,0.5425,56.642,44.762,45.594
251,40.403,75.0,0.4975,56.642,44.565,45.041
252,39.825,70.0,0.4983,56.642,47.054,45.034
253,41.392,79.0,0.4566,56.642,44.782,45.188
254,40.313,75.0,0.485,56.642,46.440,44.430
255,41.817,80.0,0.4758,56.642,48.635,45.667
256,42.806,89.0,0.4316,56.642,46.972,49.295
257,42.561,85.0,0.4566,56.642,48.954,46.799
258,42.227,83.0,0.4875,56.642,45.027,44.232
259,40.299,65.0,0.5233,56.642,48.677,48.763
260,42.817,85.0,0.4525,56.642,44.756,47.904
261,41.673,75.0,0.4833,56.642,47.869,47.661
262,42.749,87.0,0.4591,56.642,46.612,45.695
263,42.090,76.0,0.475,56.642,50.407,50.308
264,43.979,92.0,0.4316,56.642,46.517,47.503
265,41.622,70.0,0.5133,56.642,47.724,46.356
266,41.611,78.0,0.4825,56.642,45.935,47.776
267,41.014,75.0,0.5016,56.642,46.193,44.919
268,41.565,78.0,0.4741,56.642,45.674,45.248
269,41.513,82.0,0.4641,56.642,48.064,46.443
270,42.283,84.0,0.4625,56.642,47.006,44.928
271,41.607,82.0,0.4666,56.642,48.017,47.131
272,42.643,89.0,0.44,56.642,47.413,44.107
273,42.035,79.0,0.4791,56.642,44.302,45.816
274,41.007,73.0,0.4866,56.642,47.032,44.649
275,41.494,88.0,0.4533,56.642,44.987,46.310
276,41.542,83.0,0.4725,56.642,47.534,43.557
277,41.622,76.0,0.4916,56.642,48.638,47.287
278,43.041,83.0,0.4616,56.642,47.782,47.265
279,41.973,83.0,0.4475,56.642,45.582,45.911
280,40.646,70.0,0.5166,56.642,47.154,46.187
281,41.681,77.0,0.4816,56.642,46.073,46.311
282,40.622,73.0,0.4966,56.642,43.901,48.382
283,40.382,80.0,0.4783,56.642,46.813,43.651
284,41.194,78.0,0.4575,56.642,48.446,46.957
285,43.524,99.0,0.415,56.642,47.148,46.167
286,41.213,70.0,0.4966,56.642,47.100,45.312
287,42.039,80.0,0.4816,56.642,45.551,46.819
288,42.113,80.0,0.4733,56.642,48.893,45.773
289,42.748,84.0,0.4758,56.642,45.493,45.171
290,41.824,86.0,0.4475,56.642,47.800,43.804
291,42.138,85.0,0.4283,56.642,45.312,48.244
292,42.142,81.0,0.4391,56.642,46.064,46.055
293,41.069,76.0,0.4791,56.642,47.081,44.977
294,41.732,81.0,0.4691,56.642,47.170,45.124
295,41.805,78.0,0.4808,56.642,46.829,45.584
296,40.692,68.0,0.5266,56.642,46.725,43.609
297,41.158,74.0,0.4958,56.642,46.635,44.790
298,41.068,73.0,0.5083,56.642,45.983,43.948
299,40.643,75.0,0.4941,56.642,48.600,47.535
300,43.494,92.0,0.425,56.642,48.989,46.933
301,42.850,90.0,0.4391,56.642,47.540,45.831
302,41.682,78.0,0.4916,56.642,46.722,45.486
303,41.312,79.0,0.49,56.642,47.647,46.815
304,43.140,91.0,0.4191,56.995,42.832,44.416
305,39.711,86.0,0.4441,56.995,50.181,43.136
306,41.933,79.0,0.4783,56.995,44.509,45.885
307,40.258,78.0,0.4641,56.995,48.747,44.245
308,41.543,75.0,0.5116,56.995,46.883,44.338
309,40.550,70.0,0.5191,56.995,45.987,47.464
310,41.736,81.0,0.4833,56.995,46.355,46.377
311,40.608,73.0,0.5075,56.995,43.641,46.214
312,39.616,76.0,0.4766,56.995,48.423,43.590
313,39.986,77.0,0.4891,56.995,44.188,43.779
314,39.695,71.0,0.495,56.995,47.478,44.181
315,41.059,75.0,0.49,56.995,47.433,45.460
316,41.167,73.0,0.5083,56.995,46.435,45.226
317,41.719,82.0,0.4691,56.995,47.675,47.842
318,42.882,94.0,0.4358,56.995,47.761,46.881
319,41.599,75.0,0.5041,56.995,45.352,48.582
320,40.669,71.0,0.5158,56.995,44.763,45.131
321,40.543,68.0,0.51,56.995,46.664,47.379
322,42.165,79.0,0.4766,56.995,46.810,43.953
323,40.138,63.0,0.5283,56.995,46.977,43.980
324,40.878,77.0,0.4808,56.995,46.513,41.788
325,40.111,67.0,0.54,56.995,44.986,45.704
326,41.129,78.0,0.4858,56.995,45.919,47.778
327,41.878,84.0,0.4541,56.995,45.676,43.888
328,39.505,64.0,0.5366,56.995,45.726,44.661
329,40.924,79.0,0.4866,56.995,47.395,46.570
