Generation,elite average,elite clones,elite diversity,elite max,elite parentsAvg,roulette average,roulette clones,roulette diversity,roulette max,roulette parentsAvg,squared average,squared clones,squared diversity,squared max,squared parentsAvg,
115,31.735,6.0,0.3666,35.074,29.855,31.015,6.0,0.3333,32.556,28.793,31.135,6.0,0.3416,32.556,28.269
116,31.734,6.0,0.3416,37.696,29.855,31.734,6.0,0.3333,35.516,27.351,32.728,6.0,0.35,43.623,28.612
117,32.318,6.0,0.35,40.206,29.855,31.302,6.0,0.3166,34.653,27.666,30.973,6.0,0.3333,32.556,29.101
118,31.468,6.0,0.325,34.123,29.855,31.865,6.0,0.3083,36.612,26.455,32.208,6.0,0.325,39.476,26.519
119,32.128,6.0,0.35,35.033,29.855,31.584,6.0,0.35,36.292,28.928,31.278,6.0,0.3416,34.990,29.204
120,31.891,6.0,0.325,37.313,29.855,32.222,6.0,0.3416,39.990,28.068,32.565,6.0,0.35,46.955,28.670
121,32.088,6.0,0.3416,35.721,29.855,31.125,6.0,0.3166,32.697,27.796,30.966,6.0,0.3416,32.556,28.377
122,32.105,6.0,0.325,34.542,29.855,31.347,6.0,0.3083,33.808,28.381,31.340,6.0,0.35,32.556,28.381
123,31.971,6.0,0.325,37.759,29.855,32.560,6.0,0.35,40.944,31.268,32.295,6.0,0.35,39.953,31.136
124,31.719,6.0,0.325,37.792,29.855,32.559,6.0,0.325,39.793,28.049,31.657,6.0,0.3416,34.537,29.991
125,31.454,6.0,0.3166,37.695,29.855,31.809,6.0,0.3583,36.712,28.147,32.145,6.0,0.3333,37.484,29.308
126,32.200,6.0,0.325,40.039,29.855,31.446,6.0,0.3166,34.709,27.205,31.961,6.0,0.35,39.728,28.584
127,31.941,6.0,0.3666,36.058,29.855,32.050,6.0,0.3416,35.416,28.420,31.587,6.0,0.3416,35.748,28.566
128,31.910,6.0,0.3583,35.738,29.855,30.806,6.0,0.3416,32.556,25.183,31.084,6.0,0.325,32.556,27.162
129,31.326,6.0,0.3333,32.888,29.855,31.321,6.0,0.325,34.320,28.426,31.541,6.0,0.3333,37.347,29.348
130,31.513,6.0,0.3416,35.716,29.855,32.355,6.0,0.325,38.898,28.576,31.913,6.0,0.3583,38.459,28.576
131,31.746,6.0,0.3583,36.430,29.855,32.180,6.0,0.3166,37.958,27.791,31.943,6.0,0.35,37.785,28.460
132,32.044,6.0,0.325,35.598,29.855,32.404,6.0,0.3083,40.974,30.340,32.564,6.0,0.3583,38.090,30.340
133,31.170,6.0,0.3333,32.556,29.855,33.005,6.0,0.3333,41.283,25.365,32.351,6.0,0.3416,35.662,28.282
134,33.062,6.0,0.3083,42.868,29.855,31.013,6.0,0.325,32.556,28.518,31.744,6.0,0.3166,34.170,29.091
135,31.967,6.0,0.3083,36.718,29.855,31.579,6.0,0.3166,37.307,28.302,31.946,6.0,0.3,39.432,27.776
136,32.336,6.0,0.3416,41.651,29.855,32.037,6.0,0.3166,34.929,28.304,31.385,6.0,0.3583,33.831,28.948
137,32.256,6.0,0.3,36.967,29.855,31.240,6.0,0.3166,35.551,28.560,31.167,6.0,0.35,34.523,28.560
138,32.295,6.0,0.35,38.903,29.855,32.355,6.0,0.3416,38.898,27.819,32.434,6.0,0.3166,38.459,28.400
139,32.354,6.0,0.3416,38.679,29.855,31.396,6.0,0.3,33.387,29.305,31.228,6.0,0.3416,32.556,29.369
140,32.129,6.0,0.35,39.210,29.855,31.326,6.0,0.3666,35.271,27.865,31.311,6.0,0.325,33.162,29.203
141,32.327,6.0,0.3333,39.914,29.855,31.474,6.0,0.3416,33.693,29.355,31.833,6.0,0.3333,41.077,29.258
142,32.329,6.0,0.375,37.120,29.855,31.614,6.0,0.35,39.786,28.364,31.911,6.0,0.3666,39.338,29.542
143,32.610,6.0,0.3333,40.103,29.855,31.744,6.0,0.3333,36.156,27.135,31.737,6.0,0.3166,33.994,27.135
144,31.162,6.0,0.3083,32.556,29.855,31.563,6.0,0.3166,38.214,27.845,32.000,6.0,0.35,35.320,28.178
